tax_id,Org_name,GeneID,CurrentID,Status,Symbol,,,,,,,,,,,,,,,,,,,,,,
48498,Orbicella faveolata,110049665,0,live,LOC110049665,,,,,,,,,,,,,,,,,,,,,,
56723,Labrus bergylta,110002690,0,live,LOC110002690,,,,,,,,,,,,,,,,,,,,,,
56723,Labrus bergylta,109975353,0,live,LOC109975353,,,,,,,,,,,,,,,,,,,,,,
8019,Oncorhynchus kisutch,109894977,0,live,LOC109894977,,,,,,,,,,,,,,,,,,,,,,
8019,Oncorhynchus kisutch,109877446,0,live,LOC109877446,,,,,,,,,,,,,,,,,,,,,,
51338,Castor canadensis,109702179,0,live,LOC109702179,,,,,,,,,,,,,,,,,,,,,,
116153,Aethina tumida,109602463,0,live,LOC109602463,,,,,,,,,,,,,,,,,,,,,,
116153,Aethina tumida,109601963,0,live,LOC109601963,,,,,,,,,,,,,,,,,,,,,,
9739,Tursiops truncatus,109551917,0,live,LOC109551917,,,,,,,,,,,,,,,,,,,,,,
9646,Ailuropoda melanoleuca,109490785,0,live,LOC109490785,,,,,,,,,,,,,,,,,,,,,,
7741,Branchiostoma belcheri,109482037,0,live,LOC109482037,,,,,,,,,,,,,,,,,,,,,,
8502,Crocodylus porosus,109313149,0,live,LOC109313149,,,,,,,,,,,,,,,,,,,,,,
8502,Crocodylus porosus,109313148,0,live,LOC109313148,,,,,,,,,,,,,,,,,,,,,,
7038,Bemisia tabaci,109038919,0,live,LOC109038919,,,,,,,,,,,,,,,,,,,,,,
174628,Bactrocera latifrons,108973406,0,live,LOC108973406,,,,,,,,,,,,,,,,,,,,,,
174628,Bactrocera latifrons,108968624,0,live,LOC108968624,,,,,,,,,,,,,,,,,,,,,,
217634,Anoplophora glabripennis,108910178,0,live,LOC108910178,,,,,,,,,,,,,,,,,,,,,,
3726,Raphanus sativus,108838930,0,live,LOC108838930,,,,,,,,,,,,,,,,,,,,,,
456900,Cyphomyrmex costatus,108782173,0,live,LOC108782173,,,,,,,,,,,,,,,,,,,,,,
224129,Agrilus planipennis,108743539,0,live,LOC108743539,,,,,,,,,,,,,,,,,,,,,,
224129,Agrilus planipennis,108739903,0,live,LOC108739903,,,,,,,,,,,,,,,,,,,,,,
520822,Atta colombica,108686503,0,live,LOC108686503,,,,,,,,,,,,,,,,,,,,,,
294128,Hyalella azteca,108679211,0,live,LOC108679211,,,,,,,,,,,,,,,,,,,,,,
7232,Drosophila navojoa,108652986,0,live,LOC108652986,,,,,,,,,,,,,,,,,,,,,,
328815,Manacus vitellinus,108640768,0,discontinued,RPRM,,,,,,,,,,,,,,,,,,,,,,
7263,Drosophila arizonae,108616710,0,live,LOC108616710,,,,,,,,,,,,,,,,,,,,,,
7263,Drosophila arizonae,108613238,0,live,LOC108613238,,,,,,,,,,,,,,,,,,,,,,
30019,Drosophila busckii,108595821,0,live,LOC108595821,,,,,,,,,,,,,,,,,,,,,,
597456,Habropoda laboriosa,108577085,0,live,LOC108577085,,,,,,,,,,,,,,,,,,,,,,
110193,Nicrophorus vespilloides,108566926,0,live,LOC108566926,,,,,,,,,,,,,,,,,,,,,,
110193,Nicrophorus vespilloides,108565786,0,live,LOC108565786,,,,,,,,,,,,,,,,,,,,,,
516756,Eufriesea mexicana,108554392,0,live,LOC108554392,,,,,,,,,,,,,,,,,,,,,,
29729,Gossypium arboreum,108459369,0,live,LOC108459369,,,,,,,,,,,,,,,,,,,,,,
28612,Rhagoletis zephyria,108371822,0,live,LOC108371822,,,,,,,,,,,,,,,,,,,,,,
28612,Rhagoletis zephyria,108360078,0,live,LOC108360078,,,,,,,,,,,,,,,,,,,,,,
3914,Vigna angularis,108342170,0,live,LOC108342170,,,,,,,,,,,,,,,,,,,,,,
7229,Drosophila miranda,108159806,0,live,LOC108159806,,,,,,,,,,,,,,,,,,,,,,
30023,Drosophila elegans,108144789,0,live,LOC108144789,,,,,,,,,,,,,,,,,,,,,,
30023,Drosophila elegans,108144788,0,live,LOC108144788,,,,,,,,,,,,,,,,,,,,,,
42026,Drosophila bipectinata,108123466,0,live,LOC108123466,,,,,,,,,,,,,,,,,,,,,,
29029,Drosophila eugracilis,108112582,0,live,LOC108112582,,,,,,,,,,,,,,,,,,,,,,
29029,Drosophila eugracilis,108112581,0,live,LOC108112581,,,,,,,,,,,,,,,,,,,,,,
30025,Drosophila ficusphila,108093888,0,live,LOC108093888,,,,,,,,,,,,,,,,,,,,,,
30025,Drosophila ficusphila,108093887,0,live,LOC108093887,,,,,,,,,,,,,,,,,,,,,,
30033,Drosophila kikkawai,108072898,0,live,LOC108072898,,,,,,,,,,,,,,,,,,,,,,
29030,Drosophila takahashii,108055620,0,live,LOC108055620,,,,,,,,,,,,,,,,,,,,,,
29030,Drosophila takahashii,108055619,0,live,LOC108055619,,,,,,,,,,,,,,,,,,,,,,
1041015,Drosophila rhopaloa,108042414,0,live,LOC108042414,,,,,,,,,,,,,,,,,,,,,,
1041015,Drosophila rhopaloa,108042413,0,live,LOC108042413,,,,,,,,,,,,,,,,,,,,,,
125945,Drosophila biarmipes,108022771,0,live,LOC108022771,,,,,,,,,,,,,,,,,,,,,,
125945,Drosophila biarmipes,108022770,0,live,LOC108022770,,,,,,,,,,,,,,,,,,,,,,
28584,Drosophila suzukii,108008518,0,live,LOC108008518,,,,,,,,,,,,,,,,,,,,,,
28584,Drosophila suzukii,108008517,0,live,LOC108008517,,,,,,,,,,,,,,,,,,,,,,
1608454,Sinocyclocheilus anshuiensis,107696036,0,live,LOC107696036,,,,,,,,,,,,,,,,,,,,,,
1608454,Sinocyclocheilus anshuiensis,107683647,0,live,LOC107683647,,,,,,,,,,,,,,,,,,,,,,
75366,Sinocyclocheilus grahami,107572066,0,live,LOC107572066,,,,,,,,,,,,,,,,,,,,,,
70779,Acropora digitifera,107345737,0,live,LOC107345737,,,,,,,,,,,,,,,,,,,,,,
70779,Acropora digitifera,107330761,0,live,LOC107330761,,,,,,,,,,,,,,,,,,,,,,
143948,Diuraphis noxia,107167098,0,live,LOC107167098,,,,,,,,,,,,,,,,,,,,,,
9994,Marmota marmota marmota,107154563,0,live,LOC107154563,,,,,,,,,,,,,,,,,,,,,,
9994,Marmota marmota marmota,107138486,0,live,LOC107138486,,,,,,,,,,,,,,,,,,,,,,
454923,Diachasma alloeum,107036870,0,live,LOC107036870,,,,,,,,,,,,,,,,,,,,,,
37653,Octopus bimaculoides,106883433,0,live,LOC106883433,,,,,,,,,,,,,,,,,,,,,,
37653,Octopus bimaculoides,106868696,0,live,LOC106868696,,,,,,,,,,,,,,,,,,,,,,
37621,Priapulus caudatus,106815899,0,live,LOC106815899,,,,,,,,,,,,,,,,,,,,,,
76193,Papilio machaon,106710592,0,live,LOC106710592,,,,,,,,,,,,,,,,,,,,,,
79782,Cimex lectularius,106662968,0,live,LOC106662968,,,,,,,,,,,,,,,,,,,,,,
7493,Trichogramma pretiosum,106653159,0,live,LOC106653159,,,,,,,,,,,,,,,,,,,,,,
29053,Copidosoma floridanum,106644940,0,live,LOC106644940,,,,,,,,,,,,,,,,,,,,,,
6850,Limulus polyphemus,106468407,0,live,LOC106468407,,,,,,,,,,,,,,,,,,,,,,
3708,Brassica napus,106352120,0,live,LOC106352120,,,,,,,,,,,,,,,,,,,,,,
3708,Brassica napus,106348743,0,live,LOC106348743,,,,,,,,,,,,,,,,,,,,,,
3708,Brassica napus,106348564,0,live,LOC106348564,,,,,,,,,,,,,,,,,,,,,,
3712,Brassica oleracea,106303929,0,live,LOC106303929,,,,,,,,,,,,,,,,,,,,,,
7574,Lingula anatina,106151518,0,live,LOC106151518,,,,,,,,,,,,,,,,,,,,,,
680683,Amyelois transitella,106132067,0,live,LOC106132067,,,,,,,,,,,,,,,,,,,,,,
76194,Papilio polytes,106102845,0,live,LOC106102845,,,,,,,,,,,,,,,,,,,,,,
35570,Stomoxys calcitrans,106086614,0,live,LOC106086614,,,,,,,,,,,,,,,,,,,,,,
35570,Stomoxys calcitrans,106086523,0,live,LOC106086523,,,,,,,,,,,,,,,,,,,,,,
6526,Biomphalaria glabrata,106072730,0,live,LOC106072730,,,,,,,,,,,,,,,,,,,,,,
29730,Gossypium raimondii,105762601,0,live,LOC105762601,,,,,,,,,,,,,,,,,,,,,,
12957,Atta cephalotes,105621391,0,live,LOC105621391,,,,,,,,,,,,,,,,,,,,,,
12957,Atta cephalotes,105618956,0,live,LOC105618956,,,,,,,,,,,,,,,,,,,,,,
9568,Mandrillus leucophaeus,105555198,0,live,LOC105555198,,,,,,,,,,,,,,,,,,,,,,
9568,Mandrillus leucophaeus,105542282,0,live,LOC105542282,,,,,,,,,,,,,,,,,,,,,,
216574,Aquila chrysaetos canadensis,105410636,0,discontinued,TRIAP1,,,,,,,,,,,,,,,,,,,,,,
216574,Aquila chrysaetos canadensis,105403060,0,discontinued,TP53RK,,,,,,,,,,,,,,,,,,,,,,
64838,Fopius arisanus,105272095,0,live,LOC105272095,,,,,,,,,,,,,,,,,,,,,,
27457,Bactrocera dorsalis,105233010,0,live,LOC105233010,,,,,,,,,,,,,,,,,,,,,,
28588,Zeugodacus cucurbitae,105210739,0,live,LOC105210739,,,,,,,,,,,,,,,,,,,,,,
90675,Camelina sativa,104775198,0,live,LOC104775198,,,,,,,,,,,,,,,,,,,,,,
90675,Camelina sativa,104736579,0,live,LOC104736579,,,,,,,,,,,,,,,,,,,,,,
9135,Serinus canaria,103825641,0,discontinued,RPRM,,,,,,,,,,,,,,,,,,,,,,
29073,Ursus maritimus,103681330,0,live,LOC103681330,,,,,,,,,,,,,,,,,,,,,,
482537,Galeopterus variegatus,103582980,0,live,LOC103582980,,,,,,,,,,,,,,,,,,,,,,
69319,Microplitis demolitor,103579515,0,live,LOC103579515,,,,,,,,,,,,,,,,,,,,,,
69319,Microplitis demolitor,103572115,0,live,LOC103572115,,,,,,,,,,,,,,,,,,,,,,
121845,Diaphorina citri,103505407,0,live,LOC103505407,,,,,,,,,,,,,,,,,,,,,,
7029,Acyrthosiphon pisum,103308097,0,live,LOC103308097,,,,,,,,,,,,,,,,,,,,,,
9365,Erinaceus europaeus,103127647,0,live,LOC103127647,,,,,,,,,,,,,,,,,,,,,,
9365,Erinaceus europaeus,103114125,0,live,LOC103114125,,,,,,,,,,,,,,,,,,,,,,
28737,Elephantulus edwardii,102870362,0,live,LOC102870362,,,,,,,,,,,,,,,,,,,,,,
28737,Elephantulus edwardii,102846522,0,live,LOC102846522,,,,,,,,,,,,,,,,,,,,,,
28737,Elephantulus edwardii,102845254,0,live,LOC102845254,,,,,,,,,,,,,,,,,,,,,,
225400,Myotis davidii,102755041,0,live,LOC102755041,,,,,,,,,,,,,,,,,,,,,,
59538,Pantholops hodgsonii,102338985,0,discontinued,TRIAP1,,,,,,,,,,,,,,,,,,,,,,
59538,Pantholops hodgsonii,102334780,0,discontinued,TP53TG5,,,,,,,,,,,,,,,,,,,,,,
59538,Pantholops hodgsonii,102325927,0,discontinued,LOC102325927,,,,,,,,,,,,,,,,,,,,,,
59538,Pantholops hodgsonii,102317410,0,discontinued,TP53RK,,,,,,,,,,,,,,,,,,,,,,
8083,Xiphophorus maculatus,102229987,0,live,LOC102229987,,,,,,,,,,,,,,,,,,,,,,
43179,Ictidomys tridecemlineatus,101971663,0,live,LOC101971663,,,,,,,,,,,,,,,,,,,,,,
43179,Ictidomys tridecemlineatus,101961704,0,live,LOC101961704,,,,,,,,,,,,,,,,,,,,,,
43179,Ictidomys tridecemlineatus,101956746,0,live,LOC101956746,,,,,,,,,,,,,,,,,,,,,,
13146,Melopsittacus undulatus,101880369,0,live,LOC101880369,,,,,,,,,,,,,,,,,,,,,,
51337,Jaculus jaculus,101611584,0,live,LOC101611584,,,,,,,,,,,,,,,,,,,,,,
51337,Jaculus jaculus,101611028,0,live,LOC101611028,,,,,,,,,,,,,,,,,,,,,,
51337,Jaculus jaculus,101603351,0,live,LOC101603351,,,,,,,,,,,,,,,,,,,,,,
51337,Jaculus jaculus,101602182,0,live,LOC101602182,,,,,,,,,,,,,,,,,,,,,,
51337,Jaculus jaculus,101598106,0,live,LOC101598106,,,,,,,,,,,,,,,,,,,,,,
51337,Jaculus jaculus,101596268,0,live,LOC101596268,,,,,,,,,,,,,,,,,,,,,,
7213,Ceratitis capitata,101463277,0,live,LOC101463277,,,,,,,,,,,,,,,,,,,,,,
7213,Ceratitis capitata,101456819,0,live,LOC101456819,,,,,,,,,,,,,,,,,,,,,,
73337,Ceratotherium simum simum,101404197,0,live,LOC101404197,,,,,,,,,,,,,,,,,,,,,,
73337,Ceratotherium simum simum,101399653,0,live,LOC101399653,,,,,,,,,,,,,,,,,,,,,,
73337,Ceratotherium simum simum,101393895,0,live,LOC101393895,,,,,,,,,,,,,,,,,,,,,,
127582,Trichechus manatus latirostris,101358239,0,live,LOC101358239,,,,,,,,,,,,,,,,,,,,,,
127582,Trichechus manatus latirostris,101350176,0,live,LOC101350176,,,,,,,,,,,,,,,,,,,,,,
127582,Trichechus manatus latirostris,101343666,0,live,LOC101343666,,,,,,,,,,,,,,,,,,,,,,
57918,Fragaria vesca,101303575,0,live,LOC101303575,,,,,,,,,,,,,,,,,,,,,,
27679,Saimiri boliviensis,101051451,0,live,LOC101051451,,,,,,,,,,,,,,,,,,,,,,
27679,Saimiri boliviensis,101044419,0,live,LOC101044419,,,,,,,,,,,,,,,,,,,,,,
34638,Galendromus occidentalis,100905036,0,live,LOC100905036,,,,,,,,,,,,,,,,,,,,,,
10029,Cricetulus griseus,100773965,0,live,LOC100773965,,,,,,,,,,,,,,,,,,,,,,
400682,Amphimedon queenslandica,100635176,0,live,LOC100635176,,,,,,,,,,,,,,,,,,,,,,
9103,Meleagris gallopavo,100550605,0,live,LOC100550605,,,,,,,,,,,,,,,,,,,,,,
9601,Pongo abelii,100452245,0,live,LOC100452245,,,,,,,,,,,,,,,,,,,,,,
10224,Saccoglossus kowalevskii,100378015,0,live,LOC100378015,,,,,,,,,,,,,,,,,,,,,,
10224,Saccoglossus kowalevskii,100375324,0,live,LOC100375324,,,,,,,,,,,,,,,,,,,,,,
9258,Ornithorhynchus anatinus,100079520,0,live,LOC100079520,,,,,,,,,,,,,,,,,,,,,,
81985,Capsella rubella,17883037,0,live,LOC17883037,,,,,,,,,,,,,,,,,,,,,,
81972,Arabidopsis lyrata subsp. lyrata,9324029,0,live,LOC9324029,,,,,,,,,,,,,,,,,,,,,,
7176,Culex quinquefasciatus,6037425,0,live,LOC6037425,,,,,,,,,,,,,,,,,,,,,,
7159,Aedes aegypti,5567634,0,live,LOC5567634,,,,,,,,,,,,,,,,,,,,,,
9606,Homo sapiens,105370479,0,live,LINC02303,,,,,,,,,,,,,,,,,,,,,,
9606,Homo sapiens,100131159,0,live,LOC100131159,,,,,,,,,,,,,,,,,,,,,,
9606,Homo sapiens,100129725,0,live,LOC100129725,,,,,,,,,,,,,,,,,,,,,,
9606,Homo sapiens,100510524,0,discontinued,LOC100510524,,,,,,,,,,,,,,,,,,,,,,
9606,Homo sapiens,100420388,51335,secondary,LOC100420388,,,,,,,,,,,,,,,,,,,,,,
9606,Homo sapiens,100287747,100130700,secondary,LOC100287747,,,,,,,,,,,,,,,,,,,,,,
9606,Homo sapiens,400446,51335,secondary,LOC400446,,,,,,,,,,,,,,,,,,,,,,
9606,Homo sapiens,8142,0,discontinued,BCPR,,,,,,,,,,,,,,,,,,,,,,
10090,Mus musculus,239383,0,discontinued,LOC239383,,,,,,,,,,,,,,,,,,,,,,
7955,Danio rerio,100334118,321796,secondary,LOC100334118,,,,,,,,,,,,,,,,,,,,,,
7955,Danio rerio,494479,0,live,perp,,,,,,,,,,,,,,,,,,,,,,
8364,Xenopus tropicalis,100144925,0,live,rrm2b,,,,,,,,,,,,,,,,,,,,,,
8364,Xenopus tropicalis,100127196,0,live,tp53rk,,,,,,,,,,,,,,,,,,,,,,
8364,Xenopus tropicalis,548916,0,live,perp,,,,,,,,,,,,,,,,,,,,,,
9598,Pan troglodytes,455213,0,live,WRAP53,,,,,,,,,,,,,,,,,,,,,,
10036,Mesocricetus auratus,101834343,0,live,Wrap53,,,,,,,,,,,,,,,,,,,,,,
9544,Macaca mulatta,716125,0,live,WRAP53,,,,,,,,,,,,,,,,,,,,,,
9913,Bos taurus,619100,0,live,TP53RK,,,,,,,,,,,,,,,,,,,,,,
9544,Macaca mulatta,721886,0,live,TIGAR,,,,,,,,,,,,,,,,,,,,,,
9615,Canis lupus familiaris,607892,0,live,WRAP53,,,,,,,,,,,,,,,,,,,,,,
9615,Canis lupus familiaris,486736,0,live,TIGAR,,,,,,,,,,,,,,,,,,,,,,
9598,Pan troglodytes,466924,0,live,TIGAR,,,,,,,,,,,,,,,,,,,,,,
9541,Macaca fascicularis,101865579,0,live,RRM2B,,,,,,,,,,,,,,,,,,,,,,
9823,Sus scrofa,100738077,0,live,RPRM,,,,,,,,,,,,,,,,,,,,,,
9823,Sus scrofa,100157205,0,live,RRM2B,,,,,,,,,,,,,,,,,,,,,,
31754,Lactococcus phage BK5-T,921269,0,live,BK5-Tp53,,,,,,,,,,,,,,,,,,,,,,
89462,Bubalus bubalis,102409399,0,live,RPRM,,,,,,,,,,,,,,,,,,,,,,
225400,Myotis davidii,102755621,0,live,RPRM,,,,,,,,,,,,,,,,,,,,,,
419612,Camelus ferus,102520979,0,live,RPRM,,,,,,,,,,,,,,,,,,,,,,
72004,Bos mutus,102282346,0,live,RPRM,,,,,,,,,,,,,,,,,,,,,,
10181,Heterocephalus glaber,101720336,0,live,Rprm,,,,,,,,,,,,,,,,,,,,,,
9646,Ailuropoda melanoleuca,100468829,0,live,RPRM,,,,,,,,,,,,,,,,,,,,,,
8187,Lates calcarifer,108901009,0,live,rprma,,,,,,,,,,,,,,,,,,,,,,
10036,Mesocricetus auratus,101824069,0,live,Rprm,,,,,,,,,,,,,,,,,,,,,,
10029,Cricetulus griseus,100771835,0,live,Tigar,,,,,,,,,,,,,,,,,,,,,,
10029,Cricetulus griseus,100756380,0,live,Rprm,,,,,,,,,,,,,,,,,,,,,,
9796,Equus caballus,100146731,0,live,WRAP53,,,,,,,,,,,,,,,,,,,,,,
9796,Equus caballus,100062030,0,live,RRM2B,,,,,,,,,,,,,,,,,,,,,,
9796,Equus caballus,100058416,0,live,TIGAR,,,,,,,,,,,,,,,,,,,,,,
9544,Macaca mulatta,716636,0,live,TP53RK,,,,,,,,,,,,,,,,,,,,,,
1415580,Microcaecilia unicolor,115479520,0,live,RRM2B,,,,,,,,,,,,,,,,,,,,,,
194408,Rhinatrema bivittatum,115089221,0,live,TIGAR,,,,,,,,,,,,,,,,,,,,,,
30732,Oryzias melastigma,112155311,0,live,rprma,,,,,,,,,,,,,,,,,,,,,,
105023,Nothobranchius furzeri,107390098,0,live,rprma,,,,,,,,,,,,,,,,,,,,,,
8049,Gadus morhua,115532733,0,live,rprma,,,,,,,,,,,,,,,,,,,,,,
74926,Mauremys mutica,123354765,0,live,TIGAR,,,,,,,,,,,,,,,,,,,,,,
1250792,Melanotaenia boesemani,121634621,0,live,tigarb,,,,,,,,,,,,,,,,,,,,,,
9031,Gallus gallus,121108908,0,live,WRAP53,,,,,,,,,,,,,,,,,,,,,,
7830,Scyliorhinus canicula,119973368,0,live,tigara,,,,,,,,,,,,,,,,,,,,,,
27794,Dermochelys coriacea,119842333,0,live,TP53RK,,,,,,,,,,,,,,,,,,,,,,
1094192,Motacilla alba alba,119708008,0,live,TIGAR,,,,,,,,,,,,,,,,,,,,,,
161584,Syngnathus acus,119128141,0,live,wrap53,,,,,,,,,,,,,,,,,,,,,,
59472,Pipistrellus kuhlii,118725528,0,live,TRIAP1,,,,,,,,,,,,,,,,,,,,,,
51298,Myotis myotis,118661873,0,live,RPRM,,,,,,,,,,,,,,,,,,,,,,
27622,Molossus molossus,118625655,0,live,RPRM,,,,,,,,,,,,,,,,,,,,,,
8218,Gymnodraco acuticeps,117549012,0,live,wrap53,,,,,,,,,,,,,,,,,,,,,,
390379,Thalassophryne amazonica,117505035,0,live,wrap53,,,,,,,,,,,,,,,,,,,,,,
296741,Chiroxiphia lanceolata,116786649,0,live,TIGAR,,,,,,,,,,,,,,,,,,,,,,
42100,Phocoena sinus,116760916,0,live,TIGAR,,,,,,,,,,,,,,,,,,,,,,
8084,Xiphophorus hellerii,116722588,0,live,rprma,,,,,,,,,,,,,,,,,,,,,,
54343,Etheostoma spectabile,116698338,0,live,rprma,,,,,,,,,,,,,,,,,,,,,,
9720,Phoca vitulina,116641521,0,live,TP53RK,,,,,,,,,,,,,,,,,,,,,,
433405,Anarrhichthys ocellatus,116389759,0,live,rprma,,,,,,,,,,,,,,,,,,,,,,
47969,Oreochromis aureus,116322866,0,live,rprma,,,,,,,,,,,,,,,,,,,,,,
283035,Sander lucioperca,116049396,0,live,rprma,,,,,,,,,,,,,,,,,,,,,,
63155,Archocentrus centrarchus,115800830,0,live,rprma,,,,,,,,,,,,,,,,,,,,,,
63155,Archocentrus centrarchus,115775077,0,live,wrap53,,,,,,,,,,,,,,,,,,,,,,
8175,Sparus aurata,115587617,0,live,rprma,,,,,,,,,,,,,,,,,,,,,,
181472,Salarias fasciatus,115403400,0,live,rprma,,,,,,,,,,,,,,,,,,,,,,
8032,Salmo trutta,115156092,0,live,rprma,,,,,,,,,,,,,,,,,,,,,,
173247,Echeneis naucrates,115062364,0,live,rprma,,,,,,,,,,,,,,,,,,,,,,
56716,Cottoperca gobio,115026492,0,live,rprma,,,,,,,,,,,,,,,,,,,,,,
158456,Betta splendens,114847825,0,live,rprma,,,,,,,,,,,,,,,,,,,,,,
27687,Erpetoichthys calabaricus,114656512,0,live,rprma,,,,,,,,,,,,,,,,,,,,,,
8167,Perca flavescens,114564542,0,live,rprma,,,,,,,,,,,,,,,,,,,,,,
441366,Gouania willdenowi,114455436,0,live,rprma,,,,,,,,,,,,,,,,,,,,,,
210632,Parambassis ranga,114426605,0,live,rprma,,,,,,,,,,,,,,,,,,,,,,
32473,Xiphophorus couchianus,114147652,0,live,rprma,,,,,,,,,,,,,,,,,,,,,,
114329,Neopelma chrysocephalum,113970775,0,live,PERP,,,,,,,,,,,,,,,,,,,,,,
1234273,Tachysurus fulvidraco,113654208,0,live,rprma,,,,,,,,,,,,,,,,,,,,,,
8005,Electrophorus electricus,113579015,0,live,rprma,,,,,,,,,,,,,,,,,,,,,,
310915,Pangasianodon hypophthalmus,113526039,0,live,rprma,,,,,,,,,,,,,,,,,,,,,,
64144,Anabas testudineus,113172769,0,live,rprma,,,,,,,,,,,,,,,,,,,,,,
205130,Mastacembelus armatus,113123767,0,live,rprma,,,,,,,,,,,,,,,,,,,,,,
8154,Astatotilapia calliptera,113008062,0,live,rprma,,,,,,,,,,,,,,,,,,,,,,
286419,Canis lupus dingo,112661977,0,live,RRM2B,,,,,,,,,,,,,,,,,,,,,,
8036,Salvelinus alpinus,111974443,0,live,rprma,,,,,,,,,,,,,,,,,,,,,,
1841481,Seriola lalandi dorsalis,111651256,0,live,rprma,,,,,,,,,,,,,,,,,,,,,,
80972,Amphiprion ocellaris,111573322,0,live,rprma,,,,,,,,,,,,,,,,,,,,,,
41447,Seriola dumerili,111218709,0,live,rprma,,,,,,,,,,,,,,,,,,,,,,
80966,Acanthochromis polyacanthus,110966407,0,live,rprma,,,,,,,,,,,,,,,,,,,,,,
150288,Boleophthalmus pectinirostris,110166661,0,live,rprma,,,,,,,,,,,,,,,,,,,,,,
56723,Labrus bergylta,109997185,0,live,rprma,,,,,,,,,,,,,,,,,,,,,,
43700,Monopterus albus,109957142,0,live,rprma,,,,,,,,,,,,,,,,,,,,,,
8255,Paralichthys olivaceus,109631249,0,live,rprma,,,,,,,,,,,,,,,,,,,,,,
9915,Bos indicus,109567575,0,live,RPRM,,,,,,,,,,,,,,,,,,,,,,
89399,Rhinolophus sinicus,109458268,0,live,RPRM,,,,,,,,,,,,,,,,,,,,,,
186990,Hipposideros armiger,109376197,0,live,RPRM,,,,,,,,,,,,,,,,,,,,,,
9691,Panthera pardus,109271311,0,live,RPRM,,,,,,,,,,,,,,,,,,,,,,
113540,Scleropages formosus,108927925,0,live,rprma,,,,,,,,,,,,,,,,,,,,,,
125878,Nanorana parkeri,108798095,0,live,RPRM,,,,,,,,,,,,,,,,,,,,,,
8355,Xenopus laevis,108711780,0,live,wrap53.L,,,,,,,,,,,,,,,,,,,,,,
8355,Xenopus laevis,108703451,0,live,tp53.S,,,,,,,,,,,,,,,,,,,,,,
8355,Xenopus laevis,108702402,0,live,rprm.S,,,,,,,,,,,,,,,,,,,,,,
61621,Rhinopithecus bieti,108531761,0,live,RPRM,,,,,,,,,,,,,,,,,,,,,,
321398,Lepidothrix coronata,108501623,0,live,RPRM,,,,,,,,,,,,,,,,,,,,,,
42514,Pygocentrus nattereri,108424288,0,live,rprma,,,,,,,,,,,,,,,,,,,,,,
9974,Manis javanica,108400346,0,live,RPRM,,,,,,,,,,,,,,,,,,,,,,
2715852,Cebus imitator,108300425,0,live,RPRM,,,,,,,,,,,,,,,,,,,,,,
7998,Ictalurus punctatus,108266200,0,live,rprma,,,,,,,,,,,,,,,,,,,,,,
37003,Kryptolebias marmoratus,108240739,0,live,rprma,,,,,,,,,,,,,,,,,,,,,,
307959,Sinocyclocheilus rhinocerous,107734492,0,live,rprma,,,,,,,,,,,,,,,,,,,,,,
1608454,Sinocyclocheilus anshuiensis,107657375,0,live,rprma,,,,,,,,,,,,,,,,,,,,,,
291302,Miniopterus natalensis,107523886,0,live,RPRM,,,,,,,,,,,,,,,,,,,,,,
93934,Coturnix japonica,107316891,0,live,RPRM,,,,,,,,,,,,,,,,,,,,,,
103944,Protobothrops mucrosquamatus,107287993,0,live,RPRM,,,,,,,,,,,,,,,,,,,,,,
9994,Marmota marmota marmota,107134768,0,live,Rprm,,,,,,,,,,,,,,,,,,,,,,
146911,Gekko japonicus,107108378,0,live,RPRM,,,,,,,,,,,,,,,,,,,,,,
28743,Cyprinodon variegatus,107087133,0,live,rprma,,,,,,,,,,,,,,,,,,,,,,
48699,Poecilia latipinna,106952815,0,live,rprm,,,,,,,,,,,,,,,,,,,,,,
48701,Poecilia mexicana,106923853,0,live,rprma,,,,,,,,,,,,,,,,,,,,,,
9172,Sturnus vulgaris,106862854,0,live,RPRM,,,,,,,,,,,,,,,,,,,,,,
9793,Equus asinus,106824797,0,live,RPRM,,,,,,,,,,,,,,,,,,,,,,
35019,Thamnophis sirtalis,106555456,0,live,RPRM,,,,,,,,,,,,,,,,,,,,,,
52670,Austrofundulus limnaeus,106523296,0,live,rprma,,,,,,,,,,,,,,,,,,,,,,
10020,Dipodomys ordii,105995120,0,live,Rprm,,,,,,,,,,,,,,,,,,,,,,
8078,Fundulus heteroclitus,105937163,0,live,rprma,,,,,,,,,,,,,,,,,,,,,,
8078,Fundulus heteroclitus,105916006,0,live,wrap53,,,,,,,,,,,,,,,,,,,,,,
7950,Clupea harengus,105907360,0,live,rprmb,,,,,,,,,,,,,,,,,,,,,,
30608,Microcebus murinus,105879585,0,live,RPRM,,,,,,,,,,,,,,,,,,,,,,
379532,Propithecus coquereli,105822329,0,live,RPRM,,,,,,,,,,,,,,,,,,,,,,
9531,Cercocebus atys,105575984,0,live,RPRM,,,,,,,,,,,,,,,,,,,,,,
9568,Mandrillus leucophaeus,105531389,0,live,RPRM,,,,,,,,,,,,,,,,,,,,,,
336983,Colobus angolensis palliatus,105501746,0,live,RPRM,,,,,,,,,,,,,,,,,,,,,,
9545,Macaca nemestrina,105492649,0,live,RPRM,,,,,,,,,,,,,,,,,,,,,,
132908,Pteropus vampyrus,105291483,0,live,RPRM,,,,,,,,,,,,,,,,,,,,,,
9838,Camelus dromedarius,105093721,0,live,RPRM,,,,,,,,,,,,,,,,,,,,,,
